chrom	start	end	mean_value
chr17	36000000	38000000	26.5
chrX	114500000	116500000	26.5
chr1	35000000	37000000	26.25
chr1	89000000	91000000	26.25
chr2	123500000	125500000	26.25
chr2	161000000	163000000	26.25
chr2	180500000	182500000	26.25
chr4	48500000	50500000	26.25
chr6	57500000	59500000	26.25
chr6	95500000	97500000	26.25
chr6	96000000	98000000	26.25
chr8	11500000	13500000	26.25
chr8	109500000	111500000	26.25
chr9	127000000	129000000	26.25
chr11	75000000	77000000	26.25
chr12	112500000	114500000	26.25
chr14	62000000	64000000	26.25
chr15	19500000	21500000	26.25
chr20	33000000	35000000	26.25
chr1	90500000	92500000	26
chr2	88000000	90000000	26
chr4	43000000	45000000	26
chr4	71000000	73000000	26
chr4	142000000	144000000	26
chr8	42500000	44500000	26
chr2	80000000	82000000	25.75
chr2	192500000	194500000	25.75
chr4	82500000	84500000	25.75
chr6	94500000	96500000	25.75
chr6	95000000	97000000	25.75
chr9	35000000	37000000	25.75
chr9	124500000	126500000	25.75
chr12	111000000	113000000	25.75
chr13	69000000	71000000	25.75
chr17	28500000	30500000	25.75
chr20	25500000	27500000	25.75
chr2	97500000	99500000	25.5
chr2	135500000	137500000	25.5
chr2	161500000	163500000	25.5
chr4	42000000	44000000	25.5
chr12	32000000	34000000	25.5
chr14	57000000	59000000	25.5
chr16	46000000	48000000	25.5
chrX	7500000	9500000	25.5
chrX	54000000	56000000	25.5
chrX	63000000	65000000	25.5
chrX	63500000	65500000	25.5
chr1	71500000	73500000	25.25
chr1	124000000	126000000	25.25
chr2	144500000	146500000	25.25
chr10	39000000	41000000	25.25
chr14	17500000	19500000	25.25
chr15	21000000	23000000	25.25
chr17	9000000	11000000	25.25
chrX	16500000	18500000	25.25
chrX	46000000	48000000	25.25
chr1	44500000	46500000	25
chr1	72000000	74000000	25
chr12	37000000	39000000	25
chrX	17500000	19500000	25
chrX	42500000	44500000	25
chrX	71000000	73000000	25
chrX	98000000	100000000	25
chr3	50000000	52000000	24.75
chr3	51000000	53000000	24.75
chr11	50000000	52000000	24.75
chr16	33000000	35000000	24.75
chrX	16000000	18000000	24.75
chrX	104000000	106000000	24.75
chr6	59500000	61500000	24.5
chr9	60500000	62500000	24.5
chr11	108500000	110500000	24.5
chr20	33500000	35500000	24.5
chr20	34500000	36500000	24.5
chrX	41500000	43500000	24.5
chrX	109500000	111500000	24.5
chr2	79500000	81500000	24.25
chr2	124000000	126000000	24.25
chr2	164500000	166500000	24.25
chr3	50500000	52500000	24.25
chr4	69500000	71500000	24.25
chr4	143000000	145000000	24.25
chr5	45000000	47000000	24.25
chr5	180000000	181538259	24.25
chr6	169000000	170805979	24.25
chr10	72000000	74000000	24.25
chrX	2500000	4500000	24.25
chrX	15500000	17500000	24.25
chrX	17000000	19000000	24.25
chr4	70500000	72500000	24
chr5	139500000	141500000	24
chr8	9500000	11500000	24
chr14	66500000	68500000	24
chrX	19500000	21500000	24
chrX	42000000	44000000	24
chrX	62000000	64000000	24
chrX	64000000	66000000	24
chrX	112000000	114000000	24
chrX	113500000	115500000	24
chr2	95500000	97500000	23.75
chr4	50500000	52500000	23.75
chr7	117500000	119500000	23.75
chr11	74500000	76500000	23.75
chr16	31500000	33500000	23.75
chrX	81500000	83500000	23.75
chrX	114000000	116000000	23.75
chr1	50000000	52000000	23.5
chr10	40000000	42000000	23.5
chr11	110000000	112000000	23.5
chr12	33000000	35000000	23.5
chr12	34000000	36000000	23.5
chr12	36500000	38500000	23.5
chrX	35500000	37500000	23.5
chr2	97000000	99000000	23.25
chr3	92500000	94500000	23.25
chr5	68500000	70500000	23.25
chr7	119000000	121000000	23.25
chr8	45500000	47500000	23.25
chr10	73000000	75000000	23.25
chr15	20000000	22000000	23.25
chr15	47000000	49000000	23.25
chr16	32500000	34500000	23.25
chr17	25500000	27500000	23.25
chr22	14500000	16500000	23.25
chrX	18000000	20000000	23.25
chrX	57500000	59500000	23.25
chr3	51500000	53500000	23
chr4	142500000	144500000	23
chr11	46000000	48000000	23
chr20	27500000	29500000	23
chrX	37000000	39000000	23
chr1	144500000	146500000	22.75
chr12	36000000	38000000	22.75
chr17	18500000	20500000	22.75
chr17	19000000	21000000	22.75
chr17	22000000	24000000	22.75
chrX	18500000	20500000	22.75
chrX	111500000	113500000	22.75
chr1	0	2000000	22.5
chr1	148500000	150500000	22.5
chr4	70000000	72000000	22.5
chr6	61000000	63000000	22.5
chr11	47000000	49000000	22.5
chr15	47500000	49500000	22.5
chrX	50500000	52500000	22.5
chr12	33500000	35500000	22.25
chr15	19000000	21000000	22.25
chrX	6500000	8500000	22.25
chrX	52000000	54000000	22.25
chrX	112500000	114500000	22.25
chrX	113000000	115000000	22.25
chr1	144000000	146000000	22
chr8	11000000	13000000	22
chr12	34500000	36500000	22
chrX	105000000	107000000	22
chrX	110500000	112500000	22
chr4	33000000	35000000	21.75
chr12	35500000	37500000	21.75
chr13	17500000	19500000	21.75
chrX	52500000	54500000	21.75
chrX	153000000	155000000	21.75
chr9	43000000	45000000	21.5
chr10	72500000	74500000	21.5
chr14	105500000	107043718	21.5
chrX	49500000	51500000	21.5
chrX	81000000	83000000	21.5
chrX	105500000	107500000	21.5
chr8	43000000	45000000	21.25
chr12	35000000	37000000	21.25
chr16	32000000	34000000	21.25
chrX	51000000	53000000	21.25
chr6	135000000	137000000	21
chr8	123500000	125500000	21
chr17	10000000	12000000	21
chr18	15000000	17000000	21
chr19	23500000	25500000	21
chrX	19000000	21000000	21
chr5	30000000	32000000	20.75
chr11	53000000	55000000	20.75
chr16	35500000	37500000	20.75
chrX	50000000	52000000	20.75
chr3	49500000	51500000	20.5
chr7	56500000	58500000	20.5
chr1	50500000	52500000	20.25
chr8	10500000	12500000	20.25
chr8	90500000	92500000	20.25
chrX	7000000	9000000	20.25
chr1	143500000	145500000	20
chr2	88500000	90500000	20
chr4	50000000	52000000	20
chr7	118000000	120000000	20
chr15	20500000	22500000	20
chr20	34000000	36000000	20
chrX	2000000	4000000	20
chrX	48000000	50000000	20
chr6	59000000	61000000	19.75
chr8	91000000	93000000	19.75
chr15	18500000	20500000	19.75
chr17	30000000	32000000	19.75
chrX	51500000	53500000	19.75
chr18	19500000	21500000	19.5
chrX	110000000	112000000	19.5
chr1	145000000	147000000	19.25
chr2	166000000	168000000	19.25
chr3	47500000	49500000	19.25
chr5	45500000	47500000	19.25
chr7	66000000	68000000	19.25
chr8	10000000	12000000	19.25
chr8	45000000	47000000	19.25
chr9	60000000	62000000	19.25
chr11	46500000	48500000	19.25
chr16	45500000	47500000	19.25
chrX	47500000	49500000	19.25
chrX	111000000	113000000	19.25
chr10	39500000	41500000	19
chr19	26000000	28000000	19
chrX	48500000	50500000	19
chr1	90000000	92000000	18.75
chr4	49500000	51500000	18.75
chr5	70000000	72000000	18.75
chr6	136500000	138500000	18.75
chr5	31500000	33500000	18.5
chr5	49000000	51000000	18.5
chr3	91000000	93000000	18.25
chr21	12000000	14000000	18.25
chr22	11000000	13000000	18.25
chr1	89500000	91500000	18
chr2	134000000	136000000	18
chrX	36000000	38000000	18
chr7	118500000	120500000	17.75
chr8	43500000	45500000	17.75
chr18	15500000	17500000	17.75
chrX	61500000	63500000	17.75
chr11	109000000	111000000	17.5
chr1	143000000	145000000	17.25
chr2	90500000	92500000	17.25
chr11	109500000	111500000	17.25
chrX	104500000	106500000	17.25
chr1	45000000	47000000	17
chr4	49000000	51000000	17
chrX	36500000	38500000	17
chrX	49000000	51000000	17
chr2	96500000	98500000	16.75
chr2	165000000	167000000	16.75
chr11	50500000	52500000	16.75
chr1	45500000	47500000	16.5
chr20	26000000	28000000	16.5
chr22	14000000	16000000	16.5
chr2	135000000	137000000	16.25
chr17	9500000	11500000	15.75
chr17	29000000	31000000	15.75
chr1	124500000	126500000	15.5
chr2	96000000	98000000	15.5
chr3	49000000	51000000	15.5
chr6	58000000	60000000	15.5
chr9	43500000	45500000	15.25
chr18	19000000	21000000	15
chr2	165500000	167500000	14.75
chr8	44500000	46500000	14.75
chr14	17000000	19000000	14.75
chr22	11500000	13500000	14.75
chr22	10500000	12500000	14.5
chr2	89500000	91500000	14.25
chr2	90000000	92000000	14.25
chr20	27000000	29000000	14.25
chr1	142500000	144500000	13.75
chr2	89000000	91000000	13.75
chr5	69000000	71000000	13.75
chr16	45000000	47000000	13.75
chrX	153500000	155500000	13.75
chr1	145500000	147500000	12.75
chr5	46000000	48000000	12.75
chr11	52500000	54500000	12.75
chrX	58000000	60000000	12.75
chr18	18500000	20500000	12.5
chrX	61000000	63000000	12.5
chr3	48500000	50500000	12.25
chr3	92000000	94000000	12.25
chr11	51000000	53000000	12.25
chr11	51500000	53500000	12.25
chr11	52000000	54000000	12.25
chr13	17000000	19000000	12.25
chr17	22500000	24500000	12.25
chr16	36000000	38000000	12
chr18	18000000	20000000	12
chr18	17500000	19500000	11.75
chr19	24000000	26000000	11.75
chrX	1500000	3500000	11.75
chr18	17000000	19000000	11.5
chr1	148000000	150000000	11.25
chr5	30500000	32500000	11.25
chr18	16000000	18000000	11.25
chr2	134500000	136500000	11
chr9	44000000	46000000	11
chr17	25000000	27000000	11
chr3	48000000	50000000	10.75
chr6	58500000	60500000	10.75
chr8	44000000	46000000	10.75
chr15	18000000	20000000	10.75
chr18	16500000	18500000	10.75
chr6	135500000	137500000	10.5
chr1	142000000	144000000	10.25
chr6	136000000	138000000	10.25
chr17	29500000	31500000	10.25
chr21	11500000	13500000	10.25
chr21	9000000	11000000	10
chr21	8500000	10500000	9.75
chr22	10000000	12000000	9.75
chr9	59500000	61500000	9.5
chr7	65500000	67500000	8.75
chr15	17000000	19000000	8.75
chr7	57000000	59000000	8.5
chr22	12000000	14000000	8.5
chr3	91500000	93500000	8.25
chr21	9500000	11500000	8.25
chr22	13500000	15500000	8.25
chr5	69500000	71500000	8
chr20	26500000	28500000	8
chr5	48500000	50500000	7.5
chr7	62000000	64000000	7.5
chr7	62500000	64500000	7.25
chr15	16500000	18500000	7.25
chr21	8000000	10000000	7.25
chr5	31000000	33000000	7
chr21	7500000	9500000	7
chr7	61500000	63500000	6.75
chr7	63500000	65500000	6.75
chr14	16500000	18500000	6.75
chr16	36500000	38500000	6.75
chr21	7000000	9000000	6.75
chr21	10000000	12000000	6.75
chrX	154000000	156000000	6.75
chr7	63000000	65000000	6.5
chr19	25500000	27500000	6.5
chr7	61000000	63000000	6
chr9	44500000	46500000	6
chr15	16000000	18000000	5.75
chr7	64000000	66000000	5
chr9	59000000	61000000	5
chr1	125000000	127000000	4.75
chr7	60500000	62500000	4.75
chr7	64500000	66500000	4.75
chr7	65000000	67000000	4.75
chr15	15500000	17500000	4.75
chr15	17500000	19500000	4.75
chr5	46500000	48500000	4.5
chr16	37000000	39000000	4.5
chr21	6500000	8500000	4.5
chr1	146000000	148000000	4.25
chrX	1000000	3000000	4
chrX	154500000	156040895	4
chr1	141500000	143500000	3.75
chr17	23000000	25000000	3.75
chr21	6000000	8000000	3.75
chr22	12500000	14500000	3.75
chr16	37500000	39500000	3.5
chr22	9500000	11500000	3.5
chr7	60000000	62000000	3.25
chr21	10500000	12500000	3.25
chrX	58500000	60500000	3
chrX	59000000	61000000	3
chr1	147500000	149500000	2.75
chr14	14500000	16500000	2.75
chr14	15000000	17000000	2.75
chr14	15500000	17500000	2.75
chr14	16000000	18000000	2.75
chrX	60500000	62500000	2.75
chr9	45000000	47000000	2.5
chr16	44500000	46500000	2.5
chr21	5500000	7500000	2.5
chrX	59500000	61500000	2.5
chr16	38000000	40000000	2.25
chrX	60000000	62000000	2.25
chr13	16000000	18000000	2
chr13	16500000	18500000	2
chr5	47000000	49000000	1.75
chr7	57500000	59500000	1.75
chr13	15500000	17500000	1.75
chr1	147000000	149000000	1.5
chr17	24000000	26000000	1.5
chr21	5000000	7000000	1.5
chr1	146500000	148500000	1.25
chr5	48000000	50000000	1.25
chr7	59000000	61000000	1.25
chr7	59500000	61500000	1.25
chr17	23500000	25500000	1.25
chr13	15000000	17000000	1
chr17	24500000	26500000	1
chr7	58000000	60000000	0.75
chr7	58500000	60500000	0.75
chr21	4500000	6500000	0.75
chr21	11000000	13000000	0.75
chr13	14500000	16500000	0.5
chr19	24500000	26500000	0.5
chr21	3500000	5500000	0.5
chr21	4000000	6000000	0.5
chr1	125500000	127500000	0
chr1	126000000	128000000	0
chr1	126500000	128500000	0
chr1	127000000	129000000	0
chr1	127500000	129500000	0
chr1	128000000	130000000	0
chr1	128500000	130500000	0
chr1	129000000	131000000	0
chr1	129500000	131500000	0
chr1	130000000	132000000	0
chr1	130500000	132500000	0
chr1	131000000	133000000	0
chr1	131500000	133500000	0
chr1	132000000	134000000	0
chr1	132500000	134500000	0
chr1	133000000	135000000	0
chr1	133500000	135500000	0
chr1	134000000	136000000	0
chr1	134500000	136500000	0
chr1	135000000	137000000	0
chr1	135500000	137500000	0
chr1	136000000	138000000	0
chr1	136500000	138500000	0
chr1	137000000	139000000	0
chr1	137500000	139500000	0
chr1	138000000	140000000	0
chr1	138500000	140500000	0
chr1	139000000	141000000	0
chr1	139500000	141500000	0
chr1	140000000	142000000	0
chr1	140500000	142500000	0
chr1	141000000	143000000	0
chr5	47500000	49500000	0
chr9	45500000	47500000	0
chr9	46000000	48000000	0
chr9	46500000	48500000	0
chr9	47000000	49000000	0
chr9	47500000	49500000	0
chr9	48000000	50000000	0
chr9	48500000	50500000	0
chr9	49000000	51000000	0
chr9	49500000	51500000	0
chr9	50000000	52000000	0
chr9	50500000	52500000	0
chr9	51000000	53000000	0
chr9	51500000	53500000	0
chr9	52000000	54000000	0
chr9	52500000	54500000	0
chr9	53000000	55000000	0
chr9	53500000	55500000	0
chr9	54000000	56000000	0
chr9	54500000	56500000	0
chr9	55000000	57000000	0
chr9	55500000	57500000	0
chr9	56000000	58000000	0
chr9	56500000	58500000	0
chr9	57000000	59000000	0
chr9	57500000	59500000	0
chr9	58000000	60000000	0
chr9	58500000	60500000	0
chr13	0	2000000	0
chr13	500000	2500000	0
chr13	1000000	3000000	0
chr13	1500000	3500000	0
chr13	2000000	4000000	0
chr13	2500000	4500000	0
chr13	3000000	5000000	0
chr13	3500000	5500000	0
chr13	4000000	6000000	0
chr13	4500000	6500000	0
chr13	5000000	7000000	0
chr13	5500000	7500000	0
chr13	6000000	8000000	0
chr13	6500000	8500000	0
chr13	7000000	9000000	0
chr13	7500000	9500000	0
chr13	8000000	10000000	0
chr13	8500000	10500000	0
chr13	9000000	11000000	0
chr13	9500000	11500000	0
chr13	10000000	12000000	0
chr13	10500000	12500000	0
chr13	11000000	13000000	0
chr13	11500000	13500000	0
chr13	12000000	14000000	0
chr13	12500000	14500000	0
chr13	13000000	15000000	0
chr13	13500000	15500000	0
chr13	14000000	16000000	0
chr14	0	2000000	0
chr14	500000	2500000	0
chr14	1000000	3000000	0
chr14	1500000	3500000	0
chr14	2000000	4000000	0
chr14	2500000	4500000	0
chr14	3000000	5000000	0
chr14	3500000	5500000	0
chr14	4000000	6000000	0
chr14	4500000	6500000	0
chr14	5000000	7000000	0
chr14	5500000	7500000	0
chr14	6000000	8000000	0
chr14	6500000	8500000	0
chr14	7000000	9000000	0
chr14	7500000	9500000	0
chr14	8000000	10000000	0
chr14	8500000	10500000	0
chr14	9000000	11000000	0
chr14	9500000	11500000	0
chr14	10000000	12000000	0
chr14	10500000	12500000	0
chr14	11000000	13000000	0
chr14	11500000	13500000	0
chr14	12000000	14000000	0
chr14	12500000	14500000	0
chr14	13000000	15000000	0
chr14	13500000	15500000	0
chr14	14000000	16000000	0
chr15	0	2000000	0
chr15	500000	2500000	0
chr15	1000000	3000000	0
chr15	1500000	3500000	0
chr15	2000000	4000000	0
chr15	2500000	4500000	0
chr15	3000000	5000000	0
chr15	3500000	5500000	0
chr15	4000000	6000000	0
chr15	4500000	6500000	0
chr15	5000000	7000000	0
chr15	5500000	7500000	0
chr15	6000000	8000000	0
chr15	6500000	8500000	0
chr15	7000000	9000000	0
chr15	7500000	9500000	0
chr15	8000000	10000000	0
chr15	8500000	10500000	0
chr15	9000000	11000000	0
chr15	9500000	11500000	0
chr15	10000000	12000000	0
chr15	10500000	12500000	0
chr15	11000000	13000000	0
chr15	11500000	13500000	0
chr15	12000000	14000000	0
chr15	12500000	14500000	0
chr15	13000000	15000000	0
chr15	13500000	15500000	0
chr15	14000000	16000000	0
chr15	14500000	16500000	0
chr15	15000000	17000000	0
chr16	38500000	40500000	0
chr16	39000000	41000000	0
chr16	39500000	41500000	0
chr16	40000000	42000000	0
chr16	40500000	42500000	0
chr16	41000000	43000000	0
chr16	41500000	43500000	0
chr16	42000000	44000000	0
chr16	42500000	44500000	0
chr16	43000000	45000000	0
chr16	43500000	45500000	0
chr16	44000000	46000000	0
chr19	25000000	27000000	0
chr21	0	2000000	0
chr21	500000	2500000	0
chr21	1000000	3000000	0
chr21	1500000	3500000	0
chr21	2000000	4000000	0
chr21	2500000	4500000	0
chr21	3000000	5000000	0
chr22	0	2000000	0
chr22	500000	2500000	0
chr22	1000000	3000000	0
chr22	1500000	3500000	0
chr22	2000000	4000000	0
chr22	2500000	4500000	0
chr22	3000000	5000000	0
chr22	3500000	5500000	0
chr22	4000000	6000000	0
chr22	4500000	6500000	0
chr22	5000000	7000000	0
chr22	5500000	7500000	0
chr22	6000000	8000000	0
chr22	6500000	8500000	0
chr22	7000000	9000000	0
chr22	7500000	9500000	0
chr22	8000000	10000000	0
chr22	8500000	10500000	0
chr22	9000000	11000000	0
chr22	13000000	15000000	0
chrX	0	2000000	0
chrX	500000	2500000	0
